label,manifestUrl,projectId,size,progress,attribution,thumbnail
法橋快舜条々請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/17671.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11530_0001.tif/full/400,/0/default.jpg
若狭法橋祐成備中国新見庄代官職条々請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/10439.json,hyakugo,2,1,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07132_0001.tif/full/400,/0/default.jpg
会中講配文并講師問者等交名,https://iiif.khirin-labs.org/html/manifest/hyakugo/10500.json,hyakugo,56,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07186_0001.tif/full/400,/0/default.jpg
かたおか光泰利銭借状,https://iiif.khirin-labs.org/html/manifest/hyakugo/17675.json,hyakugo,8,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11531_0001.tif/full/400,/0/default.jpg
室町幕府引付頭人奉書,https://iiif.khirin-labs.org/html/manifest/hyakugo/17641.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11510_0001.tif/full/400,/0/default.jpg
室町幕府禁制,https://iiif.khirin-labs.org/html/manifest/hyakugo/10484.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07175_0001.tif/full/400,/0/default.jpg
会中講配文并講師問者等交名,https://iiif.khirin-labs.org/html/manifest/hyakugo/10504.json,hyakugo,56,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07186_0001.tif/full/400,/0/default.jpg
室町幕府奉行人連署奉書,https://iiif.khirin-labs.org/html/manifest/hyakugo/17712.json,hyakugo,2,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11562_0001.tif/full/400,/0/default.jpg
敬法証玄造営料所付巷所下司職請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/10449.json,hyakugo,2,1,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07140_0001.tif/full/400,/0/default.jpg
中尾幸聡若狭国太良庄地頭領家方代官職条々請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/17680.json,hyakugo,2,1,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11535_0001.tif/full/400,/0/default.jpg
安宅鴨冬禁制,https://iiif.khirin-labs.org/html/manifest/hyakugo/10487.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07178_0001.tif/full/400,/0/default.jpg
講堂方料足借状,https://iiif.khirin-labs.org/html/manifest/hyakugo/10432.json,hyakugo,10,1,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07127_0001.tif/full/400,/0/default.jpg
南泉坊成尋書状案,https://iiif.khirin-labs.org/html/manifest/hyakugo/17729.json,hyakugo,2,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11577_0001.tif/full/400,/0/default.jpg
播磨国矢野庄代官泉光円済年貢条々請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/10436.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07129_0001.tif/full/400,/0/default.jpg
室町幕府御教書,https://iiif.khirin-labs.org/html/manifest/hyakugo/17665.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11524_0001.tif/full/400,/0/default.jpg
室町幕府御教書,https://iiif.khirin-labs.org/html/manifest/hyakugo/17670.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11529_0001.tif/full/400,/0/default.jpg
三好之相禁制,https://iiif.khirin-labs.org/html/manifest/hyakugo/10486.json,hyakugo,3,3,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07177_0001.tif/full/400,/0/default.jpg
会中講文書,https://iiif.khirin-labs.org/html/manifest/hyakugo/10497.json,hyakugo,56,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07186_0001.tif/full/400,/0/default.jpg
東寺長者禅信自筆御教書,https://iiif.khirin-labs.org/html/manifest/hyakugo/17731.json,hyakugo,3,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11579_0001.tif/full/400,/0/default.jpg
雑掌賢朝書状,https://iiif.khirin-labs.org/html/manifest/hyakugo/17721.json,hyakugo,2,1,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11571_0001.tif/full/400,/0/default.jpg
三好長慶禁制,https://iiif.khirin-labs.org/html/manifest/hyakugo/10491.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07180_0001.tif/full/400,/0/default.jpg
大弐法橋寿快若狭国太良庄地頭領家両方半済并預所職条々請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/17690.json,hyakugo,2,1,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11545_0001.tif/full/400,/0/default.jpg
かたおか光泰利銭借状,https://iiif.khirin-labs.org/html/manifest/hyakugo/17674.json,hyakugo,8,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11531_0001.tif/full/400,/0/default.jpg
石見上座聡我山城国上桂上野庄代官職請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/10442.json,hyakugo,2,1,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07135_0001.tif/full/400,/0/default.jpg
玉熊丸挙状案,https://iiif.khirin-labs.org/html/manifest/hyakugo/17630.json,hyakugo,7,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11505_0001.tif/full/400,/0/default.jpg
(明英房)御影堂聖人代官職請文案,https://iiif.khirin-labs.org/html/manifest/hyakugo/10441.json,hyakugo,2,1,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07134_0001.tif/full/400,/0/default.jpg
備後法橋聡秀山城国大巷所々務職条々請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/10444.json,hyakugo,5,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07136_0001.tif/full/400,/0/default.jpg
東寺雑掌頼憲重申状,https://iiif.khirin-labs.org/html/manifest/hyakugo/17653.json,hyakugo,6,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11518_0001.tif/full/400,/0/default.jpg
中尾浄立<幸聡>請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/17696.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11549_0001.tif/full/400,/0/default.jpg
山城国守護代誉田祥栄書下,https://iiif.khirin-labs.org/html/manifest/hyakugo/17688.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11543_0001.tif/full/400,/0/default.jpg
市町屋敷地宛行状,https://iiif.khirin-labs.org/html/manifest/hyakugo/10438.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07131_0001.tif/full/400,/0/default.jpg
三位公杲明書状,https://iiif.khirin-labs.org/html/manifest/hyakugo/17719.json,hyakugo,4,4,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11569_0001.tif/full/400,/0/default.jpg
東寺雑掌頼憲申状,https://iiif.khirin-labs.org/html/manifest/hyakugo/17651.json,hyakugo,2,1,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11517_0001.tif/full/400,/0/default.jpg
東寺雑掌頼憲重申状并具書案,https://iiif.khirin-labs.org/html/manifest/hyakugo/17652.json,hyakugo,6,4,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11518_0001.tif/full/400,/0/default.jpg
